Country Name,Country Code,Time,Time Code,Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD],Adjusted net national income (current US$) [NY.ADJ.NNTY.CD],Current account balance (% of GDP) [BN.CAB.XOKA.GD.ZS],"Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Exports of goods and services (annual % growth) [NE.EXP.GNFS.KD.ZG],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],External balance on goods and services (constant LCU) [NE.RSB.GNFS.KN],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]","Foreign direct investment, net outflows (% of GDP) [BM.KLT.DINV.WD.GD.ZS]","Foreign direct investment, net outflows (BoP, current US$) [BM.KLT.DINV.CD.WD]",GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (current LCU) [NY.GDP.MKTP.CN],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],GDP per capita (constant LCU) [NY.GDP.PCAP.KN],GDP per capita (current LCU) [NY.GDP.PCAP.CN],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (constant 2021 international $) [NY.GDP.PCAP.PP.KD]","GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (constant 2021 international $) [NY.GDP.MKTP.PP.KD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]",GDP: linked series (current LCU) [NY.GDP.MKTP.CN.AD],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],General government final consumption expenditure (annual % growth) [NE.CON.GOVT.KD.ZG],General government final consumption expenditure (current US$) [NE.CON.GOVT.CD],"Goods exports (BoP, current US$) [BX.GSR.MRCH.CD]","Goods imports (BoP, current US$) [BM.GSR.MRCH.CD]","Grants, excluding technical cooperation (BoP, current US$) [BX.GRT.EXTA.CD.WD]",Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],Gross domestic savings (current LCU) [NY.GDS.TOTL.CN],Gross national expenditure (% of GDP) [NE.DAB.TOTL.ZS],Gross national expenditure deflator (base year varies by country) [NE.DAB.DEFL.ZS],Gross value added at basic prices (GVA) (constant 2015 US$) [NY.GDP.FCST.KD],Households and NPISHs final consumption expenditure (% of GDP) [NE.CON.PRVT.ZS],Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs final consumption expenditure: linked series (current LCU) [NE.CON.PRVT.CN.AD],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Imports of goods and services (annual % growth) [NE.IMP.GNFS.KD.ZG],Imports of goods and services (current US$) [NE.IMP.GNFS.CD],Multilateral debt service (% of public and publicly guaranteed debt service) [DT.TDS.MLAT.PG.ZS],"Net financial flows, IBRD (NFL, current US$) [DT.NFL.MIBR.CD]","Net financial flows, IDA (NFL, current US$) [DT.NFL.MIDA.CD]","Net financial flows, IMF concessional (NFL, current US$) [DT.NFL.IMFC.CD]","Net financial flows, IMF nonconcessional (NFL, current US$) [DT.NFL.IMFN.CD]","Net financial flows, multilateral (NFL, current US$) [DT.NFL.MLAT.CD]",Net ODA received (% of central government expense) [DT.ODA.ODAT.XP.ZS],Net ODA received (% of GNI) [DT.ODA.ODAT.GN.ZS],Net official aid received (current US$) [DT.ODA.OATL.CD],Net official development assistance and official aid received (constant 2021 US$) [DT.ODA.ALLD.KD],"Net trade in goods (BoP, current US$) [BN.GSR.MRCH.CD]","Net trade in goods and services (BoP, current US$) [BN.GSR.GNFS.CD]","Portfolio investment, bonds (PPG + PNG) (NFL, current US$) [DT.NFL.BOND.CD]","Portfolio investment, net (BoP, current US$) [BN.KLT.PTXL.CD]","Service exports (BoP, current US$) [BX.GSR.NFSV.CD]","Service imports (BoP, current US$) [BM.GSR.NFSV.CD]",Taxes less subsidies on products (constant LCU) [NY.TAX.NIND.KN],"Travel services (% of service exports, BoP) [BX.GSR.TRVL.ZS]"
Malaysia,MYS,2023,YR2023,..,..,..,1.56542804,6257096797,68.58190098,-8.074620706,2.74125E+11,69028108000,46861437.62,1.981110493,7918601050,1.992834494,7965462488,4.01479E+11,1.56797E+12,1.8229E+12,3.99705E+11,3.555487154,11429.58941,44638.19287,51895.71765,11379.0861,2.28543525,32812.29975,36416.54019,1.15257E+12,1.27918E+12,1.8229E+12,11.94926963,3.318143442,47761848409,2.31429E+11,2.01469E+11,..,27.56973949,5.0257E+11,94.90050533,115.4107696,3.9677E+11,60.48099088,4.653949333,1.10251E+12,63.4824063,-7.436321782,2.53742E+11,..,..,..,..,..,..,..,..,..,..,29960236838,20435053641,..,8121775203,42671310829,52196494026,18392324000,34.82540769
Maldives,MDV,2021,YR2021,24.80471728,3076134167,4329718253,-8.633089934,-453449368.5,76.09898518,129.265424,3997066755,19590716423,-642830713.6,12.23866599,642830713.6,0,0,5067979008,81257874000,80744440900,5252457370,37.50787012,9818.734348,157429.5152,156434.7867,10176.14388,33.76855886,19052.62249,19052.62249,9834087309,9834087309,80744440900,18.68310876,6.531352971,981322322.9,285385371.7,2390627184,88890000,34.77633586,28079957955,90.40932637,118.3782552,4580315891,46.54055538,9.318883279,37578911234,66.50831158,33.50665956,3493320713,20.18518498,..,-1195000,..,0,39581000,7.260738656,2.382988448,..,112410003.7,-2105241812,502384649.8,500000000,-283861595.6,3699420083,1091793622,9149191100,94.83542105
Maldives,MDV,2022,YR2022,..,..,..,-16.24835599,-1003680141,82.67092564,18.06524244,5106680722,14628548670,-732227100.8,11.85386271,732227100.8,0,0,5768682323,92492660400,95045000000,6177118114,13.82608952,11006.70918,176477.0111,181346.9031,11786.00915,12.0990628,21357.81125,22880.51232,11193757024,11991813787,95045000000,17.22105485,-4.91685206,1063764898,399748063.1,3316057612,100190000,36.08802026,34299858854,96.90171924,118.2832977,5235570535,46.69092489,15.10969061,44377389566,79.57264484,35.93827252,4915296258,7.505126914,..,-879000,..,0,10187000,..,2.179436114,..,125569999.7,-2916309549,196384407.6,-250000000,82977189.69,4695879775,1583185819,10068193500,95.7859955
Maldives,MDV,2023,YR2023,..,..,..,-21.25557603,-1400932549,74.38208206,4.361125615,4902444408,17619974928,-761516184.8,11.55406459,761516184.8,0,0,6041332856,96864226000,1.01413E+11,6590894302,4.72639189,11485.5547,184154.6215,192802.0717,12530.36024,4.350487549,22286.98017,24735.07542,11722817848,13010501259,1.01413E+11,17.11901698,1.952827904,1128296314,433637635.8,3295790967,..,31.61316624,32059775836,101.2682058,129.5978618,5474380823,51.26781679,11.05134917,51992094103,75.65028787,0.721317768,4986030513,15.65846805,..,1686000,..,0,129888000,..,..,..,..,-2862153331,-83406107.43,..,17882012.99,4458249666,1679502443,10680128600,94.886728
Mali,MLI,2021,YR2021,-8.58637744,11850214702,14504169501,-7.605187605,-1468520925,27.86714592,-1.5,5380996373,-1.04728E+12,-584069023.7,3.314147828,639944165.4,0.289366619,55875141.62,16313964500,5.51754E+12,1.07077E+13,19309463508,3.052613569,728.6718526,246443.6435,478264.6295,862.4674001,-0.053395388,2347.627529,2347.627529,52560164128,52560164128,1.07077E+13,16.24877359,5.800000001,3137551008,4857868683,5163062891,1160490000,10.31067997,1.10404E+12,111.472386,182.9627047,15133027428,73.44054643,3.000000002,7.86379E+12,39.33953192,12.06522739,7596252561,59.37907634,..,71642000,..,35329231,183782000,..,7.80365424,..,1437380005,-305194207.7,-2215235072,..,-580960755.7,523148805,2433189670,5.42829E+11,36.35947983
Mali,MLI,2022,YR2022,..,..,..,-7.8562406,-1475427298,31.17655855,18.69500865,5855058148,-1.0058E+12,-671836204.5,3.80967902,715469994.9,0.232337815,43633790.32,16880866888,5.70927E+12,1.17144E+13,18780322204,3.474951711,731.6400242,247447.5069,507718.5863,813.9650341,0.407339954,2357.190354,2525.245789,54386604450,58264087002,1.17144E+13,17.11924476,7.599999998,3215049324,5376433946,5592396711,980750000,8.122593433,9.51514E+11,111.1103054,195.3284654,15776457932,74.75816181,3.999999998,8.75748E+12,42.28686395,6.8,7941609299,52.76051516,..,11154000,..,-20341446.5,169793000,..,6.657967455,..,1233219971,-215962765.5,-2086550443,..,67636751.68,478624203.5,2349211881,5.23044E+11,29.74468064
Mali,MLI,2023,YR2023,..,..,..,..,..,29.40505548,0.899999994,6075612165,-1.03403E+12,..,0.112383994,23220550,0.112383994,23220550,17666971044,5.97514E+12,1.25328E+13,20661794596,4.656775991,743.2738714,251382.183,527273.0287,869.2702343,1.59010535,2394.672164,2657.712984,56919266789,63171517448,1.25328E+13,17.50931466,7.300000004,3617738631,..,..,..,8.337160284,1.04488E+12,110.5808175,197.7253656,16422737016,74.15352505,4.100000001,9.29353E+12,39.98587295,1.8,8261798937,51.57288325,..,99506000,..,-35832557.9,211144000,..,..,..,..,..,..,..,..,..,..,5.7646E+11,..
Malta,MLT,2021,YR2021,..,..,..,9.350257009,1843736563,118.5975547,-0.353427916,23385736623,2066400000,-16739380851,433.8608971,85551145633,348.9694238,68811764783,16292781700,14684600000,16671928908,19718565605,13.4603052,31420.73395,28319.34523,32151.92177,38027.38017,12.7592414,56697.29836,56697.29836,29399590301,29399590301,16671928908,18.33201195,5.861763914,3614809803,3842865777,6200003209,..,40.51558128,6754728908,83.45465049,110.4517778,15076179191,41.15300658,11.88293433,6861000000,102.0523785,-3.105063765,20123265215,..,..,..,..,..,..,..,..,..,..,-2357137432,3809895991,..,-1801462095,18761928545,12594895122,1091400000,4.114702693
Malta,MLT,2022,YR2022,..,..,..,-0.872518136,-167610559.3,128.5739954,13.69417829,24699038777,1597200000,-1489043435,126.2757876,24257553511,118.5243821,22768510075,16968587193,15293700000,18242258024,19209979975,4.147882816,31925.18535,28774.00468,34321.50609,36142.20585,1.605473008,57607.55818,60301.84749,30619050855,32051095259,18242258024,17.40190275,0.38876576,3342902033,4378302397,7706119183,..,38.65616863,7051758024,86.52656913,115.9543364,15988975875,43.94192862,10.94549881,8016000000,115.1003345,18.46064155,22110751203,..,..,..,..,..,..,..,..,..,..,-3327816786,2160147680,..,2047862562,19188117876,13700153410,897200000,8.28874412
Malta,MLT,2023,YR2023,..,..,..,6.380450451,1424667827,122.7655439,4.65625154,27411876649,2618600000,-1075755277,112.6263698,25147936925,107.8085427,24072181647,18240978817,16440500000,20650419641,22328640242,7.498512459,33000.59307,29743.2641,37359.62319,40395.76921,3.36852458,59548.08294,63255.82299,32915024198,34964466390,20650419641,16.57012332,2.935215346,3699883223,4335824494,6982725730,..,37.63129164,7771019641,81.9227904,122.2894484,16988980313,45.79858504,11.15706548,9457600000,104.6879452,-0.409761525,23375394663,..,..,..,..,..,..,..,..,..,..,-2646901236,4009273677,..,5258838146,22310847571,15654672658,1108000000,9.626206345
Marshall Islands,MHL,2021,YR2021,..,..,..,29.45647327,76262809.3,46.39497876,22.2399053,120116600,..,-499428.4433,0.192903995,499428.4433,0,0,223600000,223600000,258900000,258900000,1.222272522,5405.274736,5405.274736,6258.611937,6258.611937,4.49871565,6705.875292,6705.875292,277401943.2,277401943.2,258900000,60.92309772,3.551061801,157729900,120572208.8,132877921.4,107630000,-26.83275396,-69470000,146.6998841,108.268992,215427400,65.90965624,-3.802904181,170640100,71.22734647,-5.779503735,184407600,..,..,..,..,..,..,..,37.74489174,..,107120002.7,-12305712.6,-76008272.77,..,3531271.5,9444204.476,73146764.65,8147600,..
Marshall Islands,MHL,2022,YR2022,..,..,..,..,..,40.81764009,-18.87630946,103431900,..,..,..,..,..,..,221100000,221100000,253400000,253400000,-1.118067979,5516.880006,5516.880006,6322.828555,6322.828555,2.06474741,6844.334678,7332.300208,274300400.9,293856595.4,253400000,58.73950276,-7.258383395,148845900,..,..,135730000,-31.77738753,-80523900,158.7707182,111.8079413,212688600,73.0378453,4.450568148,185077900,78.01767956,-0.875207408,197696800,..,..,..,..,..,..,..,48.21023577,..,138520004.3,..,..,..,..,..,..,8435200,..
Marshall Islands,MHL,2023,YR2023,..,..,..,..,..,38.92244504,0.478258698,100925900,..,..,..,..,..,..,212400000,212400000,259300000,259300000,-3.934871099,5470.420069,5470.420069,6678.342391,6678.342391,-0.842141526,6786.695693,7532.174773,263507033.7,292451749.9,259300000,53.5040108,-9.795214203,138735900,..,..,..,-24.16428847,-62658000,143.8882761,118.8984987,206638600,70.66027767,-9.120926086,183222100,71.24978789,-8.940905406,184750700,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5804700,..
Mauritania,MRT,2021,YR2021,-1.72611138,8616621653,8391225495,-8.759650934,-807861992.7,39.85602326,-12.85565924,3675736239,..,-1061518903,11.60475278,1070252545,0.094698913,8733641.664,7198481874,3.30559E+11,3.32595E+11,9222536364,0.742715395,1520.311179,69813.62397,70243.76995,1947.789184,-2.124177304,5836.565808,5836.565808,27635403695,27635403695,3.32595E+11,14.96953957,26.76215931,1380571230,2913808281,3519466035,399410000,32.02115844,1.06501E+11,108.5948272,90.03306208,6164844334,53.00930199,3.31936955,1.76307E+11,48.45085049,-3.280275174,4468397305,74.3276458,..,8675000,..,9436323.7,-147546000,..,4.729207343,..,429239990.2,-605657754.3,-1131838871,..,..,266687317.9,792868434.3,25173039200,1.321356172
Mauritania,MRT,2022,YR2022,..,..,..,-14.899565,-1424095461,39.73780782,16.79999995,3798126438,-79607800000,-1401620462,14.66442086,1401620462,0.031387429,3000000,7687691069,3.53024E+11,3.53024E+11,9557966698,6.796005102,1576.756241,72405.61592,72405.61592,1960.352401,3.712730841,6053.261787,6484.827927,29513507140,31617666981,3.53024E+11,16.8008362,14.29999996,1605818329,3824934095,4826557759,275290000,26.51783805,93614200000,122.5502835,100,6752899701,56.68132575,3.926075521,2.00098E+11,62.2880913,15.29999999,5953475024,57.71379453,..,-9226000,..,-8864588.3,-57594000,..,3.449569623,..,342730011,-1001623665,-1637405930,..,..,307226399.4,943008664.3,17717700000,3.367560101
Mauritania,MRT,2023,YR2023,..,..,..,-9.073715925,-966505853.2,38.2879909,3.5,4078325530,-71399493000,-848351729.7,7.96446558,848351729.7,0.001230413,131060,8187943518,3.75995E+11,3.88672E+11,10651709411,6.507187199,1630.271718,74863.07953,77387.07135,2120.823204,3.394023478,6258.710913,6946.193933,31434006298,34886849205,3.88672E+11,17.17237156,10.6,1829151118,3659816979,4315557759,..,27.5049399,1.06904E+11,114.8946927,99.81417021,7042038841,55.32268854,4.178328412,2.15024E+11,53.18258068,-1.5,5664853952,59.49015238,..,36036000,..,34856034,-9329000,..,..,..,..,-655740780.3,-1315988117,..,..,295489466.8,955736803.4,26332800000,1.229357242
Mauritius,MUS,2021,YR2021,2.498850447,10388041812,10343032087,-13.03199749,-1496640055,44.20173473,11.49566511,5076281417,-23932738100,2426797665,0.745135236,85573930,0.745135236,85573930,12257000315,4.54627E+11,4.78807E+11,11484348858,3.403798662,9679.121239,359010.4292,378104.8286,9068.973002,3.377668734,22737.57294,22737.57294,28793361693,28793361693,4.78807E+11,17.23220421,-2.187551949,1979006447,1961589921,4644442857,37130000,9.665481081,46279000000,110.1276715,110.2305414,10801432809,73.10231471,3.028537472,3.50019E+11,53.79829451,7.302323959,6178383821,34.67404046,-25501000,-531000,..,..,-56814000,7.75129491,2.421790708,..,293200012.2,-2682852936,-2862549995,-15445000,-1464089394,1232495883,1412192943,54682843500,28.8032347
Mauritius,MUS,2022,YR2022,..,..,..,-11.11406626,-1436824184,55.34301831,36.84521279,7154733943,20744929200,9339260069,0.285717274,36937470,0.285717274,36937470,13345407871,4.94997E+11,5.71194E+11,12927979286,8.879885197,10570.42753,392070.0681,452422.6489,10239.79705,9.20854554,24831.3727,26601.72066,31350179155,33585284176,5.71194E+11,15.95534967,6.390086566,2062704300,2387566071,6005093431,26710000,13.86026464,79169000000,106.5641446,121.7409523,11822790415,70.18438569,3.299442517,4.00889E+11,62.99681019,10.39958239,8144214572,27.47122575,-20985000,-393000,..,0,-40804000,2.089298798,0.565469682,..,81900001.53,-3617527360,-3048200410,283256000,-1076472847,2616370960,2047044010,55301218000,56.04556474
Mauritius,MUS,2023,YR2023,..,..,..,-4.423104777,-647742676.8,52.47067129,0.187616479,7684080480,12401193500,423883756.8,0.110421063,16170640,0.110421063,16170640,14274019706,5.29441E+11,6.62917E+11,14644524819,6.958287403,11319.23522,419844.2603,525690.2829,11613.04416,7.083986871,26590.42388,29511.22741,33531614722,37214867724,6.62917E+11,13.84471963,-3.721434242,2027493402,2295349271,5895871041,..,19.7051818,1.30629E+11,103.9615819,129.4037068,12619908695,66.45009858,2.645933458,4.40509E+11,55.43318394,3.941225253,8117926381,5.031465445,-20027000,-230000,..,..,212583000,..,..,..,..,-3600521769,-2532355559,450134000,731012596.2,3199666605,2131500394,59088935700,59.4382583
Mexico,MEX,2021,YR2021,2.416537681,9.01715E+11,9.50153E+11,-0.341323112,-4493755873,40.56919319,7.085646077,5.34122E+11,-5.21292E+11,-35612315588,2.689247498,35405811449,-0.015685017,-206504139,1.24177E+12,2.34048E+13,2.669E+13,1.31657E+12,6.048483443,9728.0568,183354.2553,209090.6434,10314.05067,5.343066777,20776.59278,20776.59278,2.65209E+12,2.65209E+12,2.669E+13,11.40473355,-0.453800448,1.50151E+11,4.95274E+11,5.06005E+11,252690000,20.26952728,5.40994E+12,101.4379667,114.4525608,1.17231E+12,68.32573917,8.416531573,1.82362E+13,42.50010443,15.74785218,5.59543E+11,6.435595376,-445585000,..,..,..,-500105000,0.204920508,0.043948412,..,563659973.1,-10730385023,-23128199854,-10215978000,41578565672,42439681753,54837496584,1.25524E+12,46.57299222
Mexico,MEX,2022,YR2022,..,..,..,-1.201888586,-17599407119,42.73213389,8.885097413,6.25732E+11,-4.41944E+11,-21767006843,2.670898457,39110305098,1.184398547,17343298255,1.28758E+12,2.42683E+13,2.94727E+13,1.46431E+12,3.689111093,10011.25454,188691.9616,229158.0731,11385.40708,2.911143961,21381.42931,23340.6634,2.74993E+12,3.00192E+12,2.94727E+13,11.09237877,1.737934792,1.62427E+11,5.78185E+11,6.05302E+11,316300000,18.12932447,5.34321E+12,104.682049,124.1298462,1.21393E+12,70.77829676,4.914201841,2.08603E+13,45.65495559,7.632158494,6.68531E+11,6.986726716,289338000,..,..,0,540250000,0.1514251,0.034639978,..,515369995.1,-27116261880,-42567958261,899118000,5111985798,52161058996,67612755377,1.3324E+12,53.71212581
Mexico,MEX,2023,YR2023,..,..,..,-0.306112938,-5476710760,35.98173081,-7.364512812,6.43754E+11,-1.74131E+12,-29845936641,1.687984866,30199980895,0.019788799,354044254,1.32878E+12,2.50448E+13,3.17724E+13,1.78911E+12,3.199981166,10241.89451,193039.06,244893.1397,13790.02434,2.303806901,21874.01615,24766.60835,2.83793E+12,3.21321E+12,3.17724E+13,11.13722504,2.108609916,1.99258E+11,5.93574E+11,5.99122E+11,..,18.60633846,5.91168E+12,105.9756502,126.1096539,1.25212E+12,70.2564365,5.004642172,2.23221E+13,37.17604483,4.973656576,6.65122E+11,17.87956228,-1213761000,..,..,..,-1830860000,..,..,..,..,-5548770306,-24966101192,14135809000,11273382582,56155364016,75572694902,1.38734E+12,54.65932423
"Micronesia, Fed. Sts.",FSM,2021,YR2021,..,..,417569529.9,..,..,20.10051282,..,78392000,..,..,..,..,..,..,336344290.4,257000000,390000000,390000000,2.8,3013.18973,2302.37225,3493.872286,3493.872286,2.147968179,3921.72503,3921.72503,437758634.8,437758634.8,390000000,..,..,..,..,..,130640000,..,..,..,..,308405702.8,..,..,..,67.50597436,..,263273300,..,..,..,..,..,..,..,30.01214269,..,130759994.5,..,..,..,..,..,..,19197300,..
"Micronesia, Fed. Sts.",FSM,2022,YR2022,..,..,..,..,..,21.0385814,..,90465900,..,..,..,..,..,..,333726825.1,255000000,430000000,430000000,-0.778210117,2976.673966,2274.470628,3835.381843,3835.381843,-1.21186405,3874.199055,4150.409334,434351952.8,465318992.1,430000000,..,..,..,..,..,148150000,..,..,..,..,305516604.4,..,..,..,63.79855814,..,274333800,..,..,..,..,..,..,..,31.46065805,..,146880004.9,..,..,..,..,..,..,19425100,..
"Micronesia, Fed. Sts.",FSM,2023,YR2023,..,..,..,..,..,27.34536957,..,125788700,..,..,..,..,..,..,336344290.4,257000000,460000000,460000000,0.784313725,2986.276217,2281.807689,4084.169404,4084.169404,0.322583228,3886.696571,4313.627601,437758634.8,485843876.7,460000000,..,..,..,..,..,..,..,..,..,..,309214577.7,..,..,..,67.53682609,..,310669400,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18573600,..
Moldova,MDA,2021,YR2021,8.60635144,8884404904,12338542741,-12.40955466,-1699100000,30.64878771,17.52795445,4196391945,..,-371840000,2.820067827,386120000,0.104295474,14280000,9573777856,1.80164E+11,2.42079E+11,13691869264,13.92999979,3688.167294,69405.68393,93257.4889,5274.605822,15.65579761,15682.07033,15682.07033,40707659297,40707659297,2.42079E+11,16.76227392,2.951555973,2295068631,2562230000,6752440000,282500000,-0.317185248,-767837700,127.1733111,130.4802585,8332005643,83.55491133,17.23125167,2.02269E+11,57.82209883,21.23323337,7916926177,62.64459098,9352000,45251000,..,31143856.7,221876000,14.53677882,4.27140954,..,596219970.7,-4190210000,-3717710000,..,-4930000,1634930000,1162430000,23321227200,25.61516395
Moldova,MDA,2022,YR2022,..,..,..,-17.10693358,-2482300000,41.24049357,26.73463338,5984197968,..,-541060000,4.038595343,586020000,0.309844795,44960000,9093606721,1.71128E+11,2.74207E+11,14510490660,-5.015482319,3596.224205,67675.4552,108440.1025,5738.424735,-2.492920796,15291.12874,16381.30683,38665973843,41422657045,2.74207E+11,17.542723,3.204737844,2545535183,3701420000,8894190000,515010000,-2.396273196,-6570760800,128.2529786,153.7757451,7950167795,84.85355008,-6.10355442,2.32675E+11,69.49347199,15.88436901,10083843762,86.07320638,37105000,109239000,..,141288743.3,435983000,18.8844438,6.070605433,..,932710022,-5192770000,-4284320000,..,1660000,2279340000,1370890000,21538837900,32.74281152
Moldova,MDA,2023,YR2023,..,..,..,-11.44676238,-1893230000,35.53839315,5.188014336,5877849985,..,-341590000,2.159686631,357200000,0.094380482,15610000,9164831732,1.72468E+11,3.00421E+11,16539436547,0.78324271,3728.901914,70172.24735,122232.6381,6729.412868,3.689361433,15855.27374,17596.88342,38968822264,43249320915,3.00421E+11,18.05501171,-3.375907774,2986197206,3425500000,8294590000,..,-3.319883177,-9973636200,124.0548029,168.1886215,8083557105,85.26487147,-0.216644698,2.56154E+11,59.59318174,-3.133141618,9856376481,97.85537724,108672000,12294000,..,161326553.5,176686000,..,..,..,..,-4869090000,-3974190000,..,9380000,2440530000,1545630000,20515991300,27.09247581
Monaco,MCO,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7500235157,7202900000,7290900000,8623242743,22.23221559,194674.7776,186957.1988,189241.3113,223823.364,20.71886737,..,..,..,..,7290900000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8328781592,7998600000,8357100000,8800430486,11.04693943,213937.0063,205455.8064,214664.4063,226052.0019,9.894568218,..,..,..,..,8357100000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8748833913,8402000000,9244100000,9995350547,5.043382592,224582.4498,215679.2278,237295.9236,256580.5151,4.975971036,..,..,..,..,9244100000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,2021,YR2021,-9.098912456,10172600556,9347566300,-13.79287509,-2108439815,58.54886395,-14.63466558,8950037976,-7.24168E+12,-2060022768,14.21773194,2173385310,0.741588812,113362541.7,13749955732,2.70917E+13,4.35555E+13,15286441738,1.636769577,4063.536698,8006423.607,12871991.21,4517.61578,-0.061421283,14792.25091,14792.25091,50053145882,50053145882,4.35555E+13,14.91273652,9.184110319,2279626780,8135740052,6766114017,169230000,32.08468507,1.39746E+13,104.6343445,132.8827562,12124905475,53.00257841,-5.8519449,2.30855E+13,60.54921448,13.57417295,9255820395,11.14886812,10476000,60479000,..,-3319238.2,227548000,5.820704526,2.160372647,..,282029998.8,1369626035,-305729911.4,282272000,24931854.96,814472603.3,2489828550,3.20185E+12,2.521285766
Mongolia,MNG,2022,YR2022,..,..,..,-13.43424481,-2303498986,65.06135116,32.27348251,11155726173,-8.97412E+12,-2428437140,14.60530651,2504294750,0.442409441,75857609.68,14441951079,2.84551E+13,5.38515E+13,17146471714,5.032709637,4205.885545,8286894.845,15683021.73,4993.514875,3.503077669,15310.43495,16401.98948,52572175378,56320298556,5.38515E+13,13.91869838,6.926786316,2386565680,9854201538,8621683525,148490000,34.22113122,1.84286E+13,108.1109688,155.7953478,12629583957,51.8601704,8.06010407,2.79275E+13,71.26657879,29.07068609,12219703773,7.707402775,1630000,25851000,0,-23966774,207721000,..,1.888450777,..,297089996.3,1232518013,-1122520106,-1929585000,445132003.6,1135118136,3490156255,3.57092E+12,22.10253579
Mongolia,MNG,2023,YR2023,..,..,..,0.596631968,121266171.8,76.25711713,33.16147456,15499351628,-8.46442E+12,-2171636073,11.05810699,2247573670,0.373614483,75937597.3,15513848973,3.05671E+13,7.04415E+13,20325121394,7.422112762,4456.536276,8780754.277,20235157.06,5838.631081,5.959523332,16222.86389,18004.85121,56474141516,62677497751,7.04415E+13,13.00638528,3.248701925,2643563596,13914296649,9365643604,..,42.47135556,2.99175E+13,91.4290176,165.5378768,13581524527,44.52225916,9.748968227,3.13622E+13,66.60712947,18.85792202,13537979922,13.25435517,1343000,10419000,..,-59075694.8,132683000,..,..,..,..,4548653045,1956376931,-767825000,817850873.7,1586970394,4179246508,3.80728E+12,33.43936523
Montenegro,MNE,2021,YR2021,14.13105092,4317779963,5252776809,-9.233269143,-541201377.2,42.83435544,81.86063633,2510704692,-1002079000,-683030089,11.83569694,693740795.7,0.182732052,10710706.74,4576160080,3859331000,4955116000,5861427505,13.04346425,7390.308117,6232.658981,8002.306161,9465.96153,13.42592848,24046.61982,24046.61982,14889931504,14889931504,4955116000,19.70936705,0.452640045,1155250261,620771461.5,2882550380,64540000,7.293613308,361407000,119.3613025,121.1181104,3846914994,72.99701965,4.049628347,3617087000,62.1956378,13.69152801,3645552221,11.85514356,6331000,-8170000,..,0,63562000,..,2.226176106,..,133179992.7,-2261778919,-1135117796,-269128000,648678227.6,1881541300,754880177.1,536450000,47.54106671
Montenegro,MNE,2022,YR2022,..,..,..,-13.1281582,-817858207.1,51.53286165,22.68551259,3210395030,-1194514000,-820995165.3,14.0062013,872558550.3,0.827689042,51563385,4869340027,4106586000,5924018000,6229801581,6.406680329,7889.237633,6653.434066,9598.012356,10093.4387,6.751132807,25670.03906,27858.84137,15843881816,17194839058,5924018000,17.85583703,1.46666517,1112383218,807558140,3595667815,43060000,7.472242657,442657000,122.8328813,137.5794628,4088304581,74.67190343,9.717606871,4423577000,74.36574298,21.33983371,4632838232,15.29626828,-4065000,-6495000,..,0,-319000,..,1.616641001,..,106470001.2,-2788109675,-1435707407,0,184484404.7,2370474660,1018072392,573865000,45.57227768
