Country Name,Country Code,Time,Time Code,Adjusted Net National Income(Yrly % Growth),Adjusted Net Natiobnal Income (Constant),Adjusted Net National Income (Current),Current Account Balance (% GDP),Current Account Balance (BoP Current $),Exports Goods and Services (% GDP),Exports Goods and Services (Yrly % growth),Exports of Goods and Services (Current $),External Balance on Goods and Services (Constant LCU),"Foreign Direct Investment, Net (Current $)","Foreign Direct Investment, Net Inflows (% of GDP)","Foreign Direct Investment, Net Inflows (Current $)","Foreign Direct Investment, Net Outflows (% of GDP)","Foreign Direct Investment, Net Outflows (Current $)",GDP (Constant 2015 $),GDP (Constant LCU),GDP (Current LCU),GDP (Current $),GDP Growth (Yrly %),GDP per capita (Constant 2015 $),GDP per capita (Constant LCU),GDP per capita (Current LCU),GDP per Capita (Current $),GDP per Capita Growth (Yrly %),"GDP per capita, PPP (Constant 2021 International $)","GDP per capita, PPP (Current International $)","GDP, PPP (Constant 2021 International $)","GDP, PPP (Current International $)",GDP: Linked Series (Current LCU),General Government Final Consumption Expenditure (% of GDP),General Government Final Consumption Expenditure (Annual % Growth),General Government Final Consumption Expenditure (Current $),Goods Exports (Current $),Goods Imports (Current $),"Grants, Excluding Technical Cooperation (Current $)",Gross Domestic Savings (% GDP),Gross Domestic Savings (Current LCU),Gross National Expenditure (% of GDP),Gross National Expenditure Deflator (Base Yr Varies by Country),Gross Value Added at Basic Prices (GVA) (Constant 2015 $),Households and NPISHs Final Consumption Expenditure (% of GDP),Households and NPISHs Final Consumption Expenditure (Annual % Growth),Households and NPISHs Final Consumption Expenditure (Current LCU),Imports Goods and Services (% GDP),Imports Goods and Services (Yrly % Growth),Imports of Goods and Services (Current $),Multilateral Debt Service (% of Public and Publicly Guaranteed Debt Service),"Net Financial Flows, IBRD (NFL, Current $)","Net Financial Flows, IDA (NFL, Current $)","Net Financial Flows, IMF Concessional (NFL, Current $)","Net Financial Flows, IMF Nonconcessional (NFL, Current $)","Net Financial Flows, Multilateral (NFL, Current $)",Net ODA Received (% of Central Government Expense),Net ODA Received (% of GNI),Net Official Aid Received (Current $),Net Dvlpmt Assistance and Aid Received (Constant 2021 $),Net Trade in Goods (Current $),Net Trade in Goods and Services (Current $),"Portfolio Investment, Bonds (PPG + PNG) (NFL, Current $)",Net Portfolio Investment (Current $),Service Exports (Current $),Service Imports (Current $),Taxes Less Subsidies on Products (Constant LCU),Travel Services (% of Service Exports)
Moldova,MDA,2022.0,YR2022,..,..,..,-17.10693358,-2482300000,41.24049357,26.73463338,5984197968,..,-541060000,4.038595343,586020000,0.309844795,44960000,9093606721,1.71128E+11,2.74207E+11,14510490660,-5.015482319,3596.224205,67675.4552,108440.1025,5738.424735,-2.492920796,15291.12874,16381.30683,38665973843,41422657045,2.74207E+11,17.542723,3.204737844,2545535183,3701420000,8894190000,515010000,-2.396273196,-6570760800,128.2529786,153.7757451,7950167795,84.85355008,-6.10355442,2.32675E+11,69.49347199,15.88436901,10083843762,86.07320638,37105000,109239000,..,141288743.3,435983000,18.8844438,6.070605433,..,932710022,-5192770000,-4284320000,..,1660000,2279340000,1370890000,21538837900,32.74281152
Moldova,MDA,2023.0,YR2023,..,..,..,-11.44676238,-1893230000,35.53839315,5.188014336,5877849985,..,-341590000,2.159686631,357200000,0.094380482,15610000,9164831732,1.72468E+11,3.00421E+11,16539436547,0.78324271,3728.901914,70172.24735,122232.6381,6729.412868,3.689361433,15855.27374,17596.88342,38968822264,43249320915,3.00421E+11,18.05501171,-3.375907774,2986197206,3425500000,8294590000,..,-3.319883177,-9973636200,124.0548029,168.1886215,8083557105,85.26487147,-0.216644698,2.56154E+11,59.59318174,-3.133141618,9856376481,97.85537724,108672000,12294000,..,161326553.5,176686000,..,..,..,..,-4869090000,-3974190000,..,9380000,2440530000,1545630000,20515991300,27.09247581
Mongolia,MNG,2021.0,YR2021,-9.098912456,10172600556,9347566300,-13.79287509,-2108439815,58.54886395,-14.63466558,8950037976,-7.24E+12,-2060022768,14.21773194,2173385310,0.741588812,113362541.7,13749955732,2.70917E+13,4.35555E+13,15286441738,1.636769577,4063.536698,8006423.607,12871991.21,4517.61578,-0.061421283,14792.25091,14792.25091,50053145882,50053145882,4.35555E+13,14.91273652,9.184110319,2279626780,8135740052,6766114017,169230000,32.08468507,1.39746E+13,104.6343445,132.8827562,12124905475,53.00257841,-5.8519449,2.30855E+13,60.54921448,13.57417295,9255820395,11.14886812,10476000,60479000,..,-3319238.2,227548000,5.820704526,2.160372647,..,282029998.8,1369626035,-305729911.4,282272000,24931854.96,814472603.3,2489828550,3.20185E+12,2.521285766
Mongolia,MNG,2022.0,YR2022,..,..,..,-13.43424481,-2303498986,65.06135116,32.27348251,11155726173,-8.97E+12,-2428437140,14.60530651,2504294750,0.442409441,75857609.68,14441951079,2.84551E+13,5.38515E+13,17146471714,5.032709637,4205.885545,8286894.845,15683021.73,4993.514875,3.503077669,15310.43495,16401.98948,52572175378,56320298556,5.38515E+13,13.91869838,6.926786316,2386565680,9854201538,8621683525,148490000,34.22113122,1.84286E+13,108.1109688,155.7953478,12629583957,51.8601704,8.06010407,2.79275E+13,71.26657879,29.07068609,12219703773,7.707402775,1630000,25851000,0,-23966774,207721000,..,1.888450777,..,297089996.3,1232518013,-1122520106,-1929585000,445132003.6,1135118136,3490156255,3.57092E+12,22.10253579
Mongolia,MNG,2023.0,YR2023,..,..,..,0.596631968,121266171.8,76.25711713,33.16147456,15499351628,-8.46E+12,-2171636073,11.05810699,2247573670,0.373614483,75937597.3,15513848973,3.05671E+13,7.04415E+13,20325121394,7.422112762,4456.536276,8780754.277,20235157.06,5838.631081,5.959523332,16222.86389,18004.85121,56474141516,62677497751,7.04415E+13,13.00638528,3.248701925,2643563596,13914296649,9365643604,..,42.47135556,2.99175E+13,91.4290176,165.5378768,13581524527,44.52225916,9.748968227,3.13622E+13,66.60712947,18.85792202,13537979922,13.25435517,1343000,10419000,..,-59075694.8,132683000,..,..,..,..,4548653045,1956376931,-767825000,817850873.7,1586970394,4179246508,3.80728E+12,33.43936523
Morocco,MAR,2021.0,YR2021,7.167655005,1.11215E+11,1.26526E+11,-2.357867837,-3348692438,33.13608494,7.921315883,47060549921,-1.57E+11,-1621385379,1.594223214,2264148625,0.452579869,642763246.5,1.24136E+11,1.17483E+12,1.27656E+12,1.42022E+11,8.154738898,3309.130859,31317.8125,34029.82813,3785.936279,7.060629957,8623.265625,8623.265625,3.23485E+11,3.23485E+11,1.27656E+12,18.97383835,7.196004244,26947035785,31674683734,51641946065,546820000,21.42510789,2.73505E+11,109.2512473,104.9872519,1.10859E+11,59.60105377,6.955831991,7.60845E+11,42.38733224,10.40377135,60199361761,37.06219855,716380000,-627000,..,-927392312.4,495586000,2.654261905,0.68982367,..,966190002.4,-19967262331,-13124927044,983001000,285710127.1,15415551381,8573216094,1.20056E+11,24.91071382
Morocco,MAR,2022.0,YR2022,..,..,..,-3.665685483,-4800285754,44.81180076,20.51403891,58681916332,-1.31E+11,-1654898394,1.7520598,2294356059,0.488314821,639457665,1.26031E+11,1.19277E+12,1.33056E+12,1.30952E+11,1.52720358,3325.560547,31473.30273,35109.10547,3455.39624,0.496491364,8666.079102,9283.925781,3.28425E+11,3.5184E+11,1.33056E+12,19.0589963,3.004380442,24958122799,36574850669,63037153129,414530000,18.79098844,2.50025E+11,111.5087805,113.0588182,1.12596E+11,62.15001526,0.016166236,8.26942E+11,56.32058129,9.454981602,73752886131,34.47732347,898116000,-346000,..,0,1485137000,3.830116102,1.096424797,..,1507130005,-26462302460,-15234615256,-1500000000,1031669385,22000257954,10772570751,1.21472E+11,41.28627788
Morocco,MAR,2023.0,YR2023,..,..,..,-0.617116658,-891222001.2,42.75208117,8.791993922,61741317208,-1.34E+11,-260042951.6,0.758899868,1095981206,0.578836049,835938254.4,1.30321E+11,1.23336E+12,1.46336E+12,1.44417E+11,3.403341301,3403.319824,32209.2207,38215.53125,3771.446289,2.338229245,8868.711914,9842.888672,3.39603E+11,3.76906E+11,1.46336E+12,18.10623238,4.083346806,26148496308,36295292347,61407709697,..,20.53174958,3.00453E+11,108.2872407,116.9456748,1.16252E+11,61.36201804,3.890478413,8.97946E+11,51.03932189,7.410545813,73709510190,55.93741317,486064000,-196000,..,0,547604000,..,..,..,..,-25112417350,-12012711189,2500000000,-2311713806,25450860217,12351154057,1.27389E+11,40.64757809
Nepal,NPL,2021.0,YR2021,7.425203896,30844359500,33841986562,-14.52401635,-5362970002,5.119171485,-21.31947894,1890245951,..,-196326024,0.531690907,196326024,0,0,31325711777,2.39482E+12,4.35255E+12,36924841394,4.838149614,1062.788843,81249.08192,147669.1693,1252.750767,3.029719712,4546.2297,4546.2297,1.34E+11,1.34E+11,4.35255E+12,8.25401087,-1.655705772,3047780422,1721683725,15428583285,670540000,6.372847143,2.77381E+11,128.7907503,174.0974461,27795926803,85.37314199,7.966956947,3.71591E+12,37.93463331,18.81406504,14007303182,89.04198124,..,610554000,..,-10157153.9,775800000,22.26655221,4.306000357,..,1598489990,-13706899561,-14473555928,..,..,797890849.7,1564547217,2.4432E+11,17.82828542
Nepal,NPL,2022.0,YR2022,..,..,..,-5.759930116,-2372108541,6.702390866,34.06006331,2760241582,..,-66059660.95,0.160405405,66059660.95,0,0,33089761145,2.52968E+12,4.97656E+12,41182939601,5.631314559,1113.554623,85130.07208,167473.8239,1385.910663,4.776657254,4763.387511,5102.992311,1.41546E+11,1.51638E+11,4.97656E+12,8.412561307,9.633529847,3464540042,1497816269,13435042739,480810000,6.583712058,3.27642E+11,131.0601362,186.573951,29262717205,85.00372664,6.831134864,4.23026E+12,42.27101061,16.35307681,17408444770,80.13725551,..,396720000,..,100281993,536790000,..,2.916884015,..,1263869995,-11937226470,-12707845793,..,..,1257206438,2027825760,2.65698E+11,29.96099735
Nepal,NPL,2023.0,YR2023,..,..,..,2.441150873,998627790.2,6.955044483,3.264633071,2845174700,..,-74821496.04,0.18290154,74821496.04,0,0,33735853500,2.57907E+12,5.34853E+12,40908073367,1.952544633,1136.09335,86853.13388,180117.7694,1377.626036,2.024034226,4859.800104,5393.620902,1.4431E+11,1.60161E+11,5.34853E+12,6.647729214,-21.20960561,2719457944,1363519248,11825996819,..,7.407665076,3.96201E+11,124.2510194,200.6280266,29939443424,85.94460571,0.704937468,4.59677E+12,34.68245023,-18.7276901,14187922185,83.35110314,..,178426000,..,95077676.9,523728000,..,..,..,..,-10462477571,-11083390540,..,..,1656605240,2277518210,2.62735E+11,33.88106849
Netherlands,NLD,2021.0,YR2021,5.295283362,6.70274E+11,8.13879E+11,10.04688749,1.05942E+11,86.4500028,6.858965692,9.11591E+11,80122732000,1.72792E+11,-10.95325996,-1.15E+11,5.433301555,57292650276,8.7281E+11,7.8666E+11,8.9155E+11,1.05447E+12,6.276830732,49780.84404,44867.29669,50849.69843,60141.98809,5.721935291,68511.66245,68511.66245,1.20122E+12,1.20122E+12,8.9155E+11,25.15158993,5.049171369,2.65217E+11,6.61945E+11,5.85079E+11,..,31.93898267,2.84752E+11,90.25483708,113.9068851,7.84224E+11,40.48118445,4.339324618,3.6091E+11,76.70483989,6.536167647,8.08831E+11,..,..,..,..,..,..,..,..,..,..,76865707527,1.02683E+11,..,-1.45E+11,2.4885E+11,2.23032E+11,79947300000,5.082663827
Netherlands,NLD,2022.0,YR2022,..,..,..,6.657745597,69676023872,96.44362158,4.414949147,1.00932E+12,84043962000,1.55872E+11,1.4870429,15562510630,16.38105439,1.71434E+11,9.16513E+11,8.2605E+11,9.9382E+11,1.04654E+12,5.00723459,51777.54317,46666.91447,56144.90767,59123.31856,4.010978848,71259.65074,77087.39423,1.26137E+12,1.36452E+12,9.9382E+11,24.19955324,1.559942855,2.53258E+11,7.40764E+11,6.82755E+11,..,31.64305407,3.14475E+11,91.22024109,122.1961723,8.28763E+11,41.36292286,6.553157236,4.11073E+11,87.66386267,4.353948567,9.17438E+11,..,..,..,..,..,..,..,..,..,..,58009413259,91871940069,..,-2.24E+11,2.66401E+11,2.32539E+11,79687804000,6.167114039
Netherlands,NLD,2023.0,YR2023,..,..,..,9.847544792,1.13676E+11,88.53708181,-0.536163689,1.02204E+12,92055998000,-23487737098,-26.76869828,-3.09E+11,-28.80339374,-3.32E+11,9.17197E+11,8.26666E+11,1.0676E+12,1.15436E+12,0.074560722,51305.62823,46241.57922,59718.74548,64572.00596,-0.911427833,70610.17045,78102.92418,1.26231E+12,1.39626E+12,1.0676E+12,24.503114,3.558835977,2.82854E+11,7.31872E+11,6.39885E+11,..,31.12844804,3.32327E+11,88.8312934,129.236882,8.29671E+11,42.13876184,0.412822059,4.49873E+11,77.3683752,-1.824910089,8.93111E+11,..,..,..,..,..,..,..,..,..,..,91986750968,1.28905E+11,..,51760949765,2.90166E+11,2.53247E+11,79512808000,7.134821111
New Zealand,NZL,2021.0,YR2021,2.867193531,1.77954E+11,2.07101E+11,-5.836520132,-14803987779,22.33729873,1.393275121,56657235818,-16082283000,-5609121605,1.789875769,4539913925,-0.421538591,-1069207681,2.10717E+11,3.02163E+11,3.58602E+11,2.53644E+11,4.546247639,41225.79278,59116.75621,70158.66805,49624.18167,4.114669405,47950.85358,47950.85358,2.45091E+11,2.45091E+11,3.58602E+11,21.0983207,7.910808701,53514641392,45097223341,49229971561,..,21.28515736,76329000000,103.8750481,114.7412179,1.92922E+11,57.61652194,5.975848526,2.06614E+11,26.21234684,17.33255,66486065922,..,..,..,..,..,..,..,..,..,..,-4132748220,-8061234300,..,-9431888179,9825496310,13753982391,25515044000,29.25590419
New Zealand,NZL,2022.0,YR2022,..,..,..,-8.765456363,-21627319277,24.39482557,5.985863035,60190212510,-15984135000,-7488667460,3.3802437,8340194362,0.345612592,852742124,2.16564E+11,3.10548E+11,3.89144E+11,2.46734E+11,2.774842648,42320.89244,60687.10174,76046.27531,48216.50958,2.656345898,49224.59411,53070.99321,2.51892E+11,2.71575E+11,3.89144E+11,21.10940937,2.038117731,52083989390,46174446876,53924802437,..,20.73474087,80688000000,105.0518574,122.9749109,1.9788E+11,58.15584976,2.742971732,2.2631E+11,29.69209342,4.666425693,73260348089,..,..,..,..,..,..,..,..,..,..,-7749642796,-13865087159,..,-4375028804,11309502034,17424233632,26813018000,36.21299965
New Zealand,NZL,2023.0,YR2023,..,..,..,-6.767166673,-17065136807,24.07445739,8.593725233,60709884756,-9027664000,-3823509508,1.424419556,3592037225,-0.091790153,-231472282.5,2.18153E+11,3.12825E+11,4.10651E+11,2.52176E+11,0.733302172,41766.87078,59892.64852,78622.08267,48280.81142,-1.309097304,48580.19627,53480.77183,2.53739E+11,2.79335E+11,4.10651E+11,..,..,..,42540391860,49970386931,..,20.6942148,84981000000,102.869103,129.0991611,..,..,..,..,26.94940473,-1.305326424,67959797761,..,..,..,..,..,..,..,..,..,..,-7429995071,-9382621040,..,-11157045257,16488523092,18441149061,..,48.23398083
Nicaragua,NIC,2021.0,YR2021,1.12052362,11234776465,11611573902,-3.824070497,-540878858.1,46.61752379,18.07830898,6593610932,-37380000000,-1205575961,8.626235511,1220100000,0.102686488,14524039.34,14193856859,1.89298E+11,4.97461E+11,14144060853,10.31609128,2136.103854,28488.39405,74865.37098,2128.609806,8.996662726,7086.622395,7086.622395,47088770381,47088770381,4.97461E+11,15.39397058,9.35711527,2177332567,5574100000,7474700000,181620000,9.822679567,48864000000,113.4605527,251.0528329,12872569948,74.78355087,8.867035171,3.72019E+11,60.07767443,21.17049722,8497422831,86.03327073,..,115218000,..,-2371902,559347000,30.88927162,5.690925204,..,753960022,-1900600000,-1724078858,..,-17300000,1043621142,867100000,18362000000,17.61175513
Nicaragua,NIC,2022.0,YR2022,..,..,..,-2.472220725,-386900000,49.84690906,8.56958105,7800989984,-36090000000,-1274453434,8.267147,1293800000,0.123621043,19346566.08,14726450787,1.96401E+11,5.61431E+11,15649897117,3.752284757,2187.967289,29180.07671,83414.03376,2325.167379,2.427945393,7258.681717,7776.18804,48855675134,52338831139,5.61431E+11,13.73454619,-6.517690875,2149442348,6309700000,9100500000,134630000,6.135927656,34449000000,115.6453776,281.9708939,13314557918,80.12952616,5.950082923,4.49872E+11,65.49246479,4.990081973,10249503359,86.08285624,..,38420000,..,0,385901000,43.2025932,7.757783054,..,1168380005,-2790800000,-2342800000,..,-46900000,1559800000,1111800000,19531000000,38.18438261
Nicaragua,NIC,2023.0,YR2023,..,..,..,7.746834342,1381200000,45.79894662,1.263283283,8165594135,-46554000000,-1199326602,6.899349062,1230100000,0.172600939,30773398.09,15399335188,2.05375E+11,6.49718E+11,17829218219,4.569223171,2256.771477,30097.69165,95216.12671,2612.870662,3.144662544,7486.942762,8309.339913,51087999963,56699719851,6.49718E+11,12.16373873,-3.159774694,2168699522,6688300000,9380200000,..,9.756232704,63388000000,113.2709883,294.4910625,13853633084,78.08018248,7.264014165,5.07301E+11,59.06978104,8.857071316,10531680164,90.04858433,..,25971000,..,0,374590000,..,..,..,..,-2691900000,-2267500000,..,-199100000,1561300000,1136900000,21249000000,47.34516108
Nigeria,NGA,2021.0,YR2021,..,..,3.63312E+11,-0.738183955,-3254163170,..,..,..,..,-1495300005,0.751578312,3313210000,0.412380056,1817909995,5.18477E+11,7.33828E+13,1.76076E+14,4.40834E+11,3.647186541,2372.573145,335802.9156,805729.5436,2017.274865,1.497160848,5491.700341,5491.700341,1.2001E+12,1.2001E+12,1.76076E+14,..,..,..,46859613686,51421117279,2152260000,..,..,..,..,5.11485E+11,..,..,..,..,..,..,19.37009429,36081000,1192328000,..,0,1290125000,..,0.816123638,..,3527699951,-4561503593,-16622243079,3582688000,-5343327271,3996164556,16056904042,9.89098E+11,6.408153737
Nigeria,NGA,2022.0,YR2022,..,..,..,0.213362294,1018598846,..,..,..,..,119729340.7,-0.039126749,-186792428.9,-0.014047468,-67063088.27,5.35336E+11,7.57689E+13,2.02365E+14,4.77403E+11,3.251681408,2398.986228,339541.3,906852.8535,2139.374785,1.113267394,5552.83765,5948.726147,1.23912E+12,1.32746E+12,2.02365E+14,..,..,..,64227131760,58228962144,2001720000,..,..,..,..,5.27352E+11,..,..,..,..,..,..,21.87731174,41569000,2227854000,..,0,2368716000,..,0.956504822,..,4544700195,5998169616,-7958107284,337418000,-3864707334,4863999517,18820276417,1.12948E+12,23.16713252
Nigeria,NGA,2023.0,YR2023,..,..,..,1.655285972,6022697305,..,..,..,..,-1616677181,0.514645981,1872520530,0.070316319,255843349.3,5.50648E+11,7.79361E+13,2.34426E+14,3.63846E+11,2.860214991,2416.361982,342000.583,1028711.973,1596.636961,0.724295704,5593.056614,6207.421378,1.27456E+12,1.41457E+12,2.34426E+14,..,..,..,55820814579,47745799135,..,..,..,..,..,5.41804E+11,..,..,..,..,..,..,23.94117442,-2852000,1493501000,..,-818605857.8,3897792000,..,..,..,..,8075015444,-5161397332,-850000000,-6216386548,4440604822,17677017599,1.25116E+12,15.1414363
North Macedonia,MKD,2021.0,YR2021,1.40363026,9072502372,11015539375,-2.677442235,-374849512.3,65.44386486,14.27845671,9162326827,-1.15E+11,-453227589.7,4.97315295,696255528.1,1.735878654,243027938.5,11141955230,4.68559E+11,7.29445E+11,14000283827,4.51067949,6064.923151,255051.6734,397060.2804,7620.80297,5.592130079,22124.24239,22124.24239,40644755428,40644755428,7.29445E+11,15.83066578,0.875807819,2216338141,7145608832,9896628654,173460000,16.38725332,1.19536E+11,115.8335447,146.1372158,9631393104,67.7820809,8.584725094,4.94433E+11,81.27754663,14.79644469,11379087216,17.77234715,18834000,-19030000,..,0,165358000,7.248209517,2.526692406,..,338220001.2,-2751019822,-2153845041,236035000,-143988155,2062881661,1465706879,63256000000,18.6642731
North Macedonia,MKD,2022.0,YR2022,..,..,..,-6.23699171,-868964912.7,72.78539954,10.60033296,10140779609,-1.40E+11,-683826064.2,6.13067579,854152514.5,1.222517323,170326450.4,11449348867,4.81486E+11,8.16084E+11,13932436550,2.758884153,6250.62721,262861.1922,445530.7385,7606.237525,3.061935884,22801.6725,24047.29655,41766097145,44047721662,8.16084E+11,15.02210557,-4.316379923,2092945327,7694055090,11362312388,113700000,15.44007725,1.26004E+11,120.5764358,160.9142302,9907525419,69.53781719,5.505700469,5.67487E+11,93.36195784,13.60024145,13007595538,49.55156118,21078000,-16587000,..,112654142.5,21062000,..,1.680234952,..,233610000.6,-3668257298,-2886224819,-427000,-31071164.19,2429035735,1647003257,65183000000,19.78206825
North Macedonia,MKD,2023.0,YR2023,..,..,..,0.358884359,56573173.24,67.81765279,-0.625097022,10690518331,-1.13E+11,-527928903.5,4.069498427,641500343.2,0.72046539,113571439.7,11686665221,4.91466E+11,8.97694E+11,15763621848,2.072749779,6393.786476,268881.5504,491129.304,8624.293609,2.290318414,23323.90341,24327.41469,42631803831,44466037809,8.97694E+11,14.92435061,-1.754146785,2352618194,7823194211,10672091332,..,16.59841772,1.49003E+11,113.0361794,169.5315124,10137782717,68.47723166,1.192274008,6.14716E+11,80.85394355,-5.798337625,12745509910,25.28997854,105876000,-16269000,..,-46791771,233722000,..,..,..,..,-2848897122,-2057510643,54175000,58356492.15,2867377842,2075991363,65469000000,20.86762627
Norway,NOR,2021.0,YR2021,15.72143281,3.42359E+11,3.78328E+11,13.16207675,66253680667,43.03630192,6.091205185,2.16631E+11,2.68276E+11,13829889309,2.816834529,14179043238,5.564305503,28008932546,4.20836E+11,3.39369E+12,4.32393E+12,5.03368E+11,3.908686777,77812.71157,627494.6749,799496.1467,93072.89251,3.354495074,88903.80103,88903.80103,4.8082E+11,4.8082E+11,4.32393E+12,22.44934066,3.61633262,1.13003E+11,1.61954E+11,98278406148,..,39.93794073,1.72689E+12,85.15010993,117.7119864,3.7406E+11,37.61271861,5.097526823,1.62635E+12,28.18641186,1.823295558,1.41881E+11,..,..,..,..,..,..,..,..,..,..,63675388356,62897253954,..,40040509251,41274418755,42052553157,3.76861E+11,4.658658533
Norway,NOR,2022.0,YR2022,..,..,..,29.83677123,1.77149E+11,55.46006703,4.499516386,3.29281E+11,1.98958E+11,11537635269,2.421270098,14375733479,4.364526164,25913368748,4.33485E+11,3.49569E+12,5.70819E+12,5.93727E+11,3.005635161,79434.62565,640574.0603,1046006.443,108798.4512,2.084381901,90756.89577,122516.2436,4.95272E+11,6.68587E+11,5.70819E+12,18.174833,1.109054495,1.07909E+11,2.75495E+11,1.04416E+11,..,50.00895205,2.85461E+12,71.68505253,124.1184293,3.85771E+11,31.81621495,6.219317116,1.81613E+12,27.14511956,12.51994288,1.61168E+11,..,..,..,..,..,..,..,..,..,..,1.71079E+11,1.66061E+11,..,1.44118E+11,52211417439,57229800106,3.83916E+11,10.95296782
Norway,NOR,2023.0,YR2023,..,..,..,17.44975043,84685527543,47.19847849,1.443264369,2.29059E+11,2.10599E+11,2100599581,2.209066995,10720841229,2.641902918,12821440809,4.35564E+11,3.51246E+12,5.1265E+12,4.85311E+11,0.479647246,78912.33276,636362.2035,928782.0807,87925.09442,-0.657512865,90160.1575,100667.5293,4.97647E+11,5.55644E+11,5.1265E+12,21.94052472,3.631397114,1.0648E+11,1.73393E+11,94969946337,..,40.60702233,2.08172E+12,85.26899444,132.5071357,3.884E+11,37.53188335,-0.72722697,1.92407E+12,32.46745343,0.675236596,1.57568E+11,..,..,..,..,..,..,..,..,..,..,78422855323,69254541831,..,92362373096,50943031886,60111345378,3.78642E+11,12.17950549
Pakistan,PAK,2021.0,YR2021,7.863533554,3.71175E+11,3.26464E+11,-3.524395776,-12283106000,9.051600462,6.521199155,31546334470,..,-1905000000,0.616039439,2147000000,0.069437142,242000000,3.81974E+11,3.91016E+13,5.58362E+13,3.48517E+11,6.513885759,1595.027922,163278.6665,233158.25,1455.319224,4.523045652,5367.273647,5367.273647,1.28534E+12,1.28534E+12,5.58362E+13,10.92956768,1.816885397,38091362850,29068000000,65927000000,1086280000,5.607470777,3.131E+12,108.9272224,139.5906265,3.57682E+11,83.46296155,9.439722653,4.66026E+13,17.9788211,14.48597215,62659184537,25.79059634,380509000,1160256000,..,-544422024.4,1614305000,..,0.849366074,..,2922810059,-36859000000,-40902106000,2988000000,-2842000000,6544020000,10587126000,2.51913E+12,8.542149932
Pakistan,PAK,2022.0,YR2022,..,..,..,-3.258581815,-12216107000,10.54059065,5.939127761,39515651442,..,-305000000,0.389980754,1462000000,0.30862362,1157000000,4.00225E+11,4.09699E+13,6.66579E+13,3.7489E+11,4.778106869,1642.28067,168115.8017,273523.5353,1538.322813,2.962502872,5526.279283,5920.274307,1.34676E+12,1.44277E+12,6.66579E+13,10.49188522,-1.330248838,39333059519,31473000000,65880000000,1166590000,3.610368997,2.4066E+12,111.9501737,161.7607193,3.79787E+11,85.89774578,6.965606107,5.72576E+13,22.49076283,11.01915656,84315687274,15.68954947,59670000,521084000,..,1220263302,2904380000,..,0.49805719,..,1871550049,-34407000000,-37627107000,0,714000000,7493760000,10713867000,2.12667E+12,9.848193697
